#  Created by D.Norcini                  #
#  Version 0 (10/13/16)                  #
#  Key:                                  #
#  [Energy] antineutrino energy in MeV   #
#  [Xsection] IBD cross-section in cm^2  #
#  [Flux] antineutrinos emitted per GJ   #
#
#  Energy Xsection         Flux          #
   6.976  3.062171168e-42  4.770077113e+14  
   6.977  3.063253315e-42  4.761619529e+14  
   6.978  3.064335653e-42  4.757390738e+14  
   6.979  3.065418181e-42  4.748933154e+14  
   6.98   3.0665009e-42    4.744704362e+14  
   6.981  3.067583808e-42  4.736246779e+14  
   6.982  3.068666908e-42  4.732017987e+14  
   6.983  3.069750197e-42  4.723560403e+14  
   6.984  3.070833677e-42  4.719331612e+14  
   6.985  3.071917348e-42  4.710874028e+14  
   6.986  3.073001209e-42  4.706645236e+14  
   6.987  3.07408526e-42   4.698187653e+14  
   6.988  3.075169502e-42  4.693958861e+14  
   6.989  3.076253934e-42  4.685501277e+14  
   6.99   3.077338556e-42  4.681272486e+14  
   6.991  3.078423369e-42  4.672814902e+14  
   6.992  3.079508372e-42  4.66858611e+14   
   6.993  3.080593566e-42  4.651670943e+14  
   6.994  3.08167895e-42   4.64321336e+14   
   6.995  3.082764524e-42  4.634755776e+14  
   6.996  3.083850289e-42  4.630526985e+14  
   6.997  3.084936244e-42  4.626298193e+14  
   6.998  3.08602239e-42   4.617840609e+14  
   6.999  3.087108726e-42  4.613611817e+14  
   7      3.088195252e-42  4.605154234e+14  
   7.001  3.089281969e-42  4.600925442e+14  
   7.002  3.090368876e-42  4.592467859e+14  
   7.003  3.091455974e-42  4.588239067e+14  
   7.004  3.092543262e-42  4.579781483e+14  
   7.005  3.09363074e-42   4.575552692e+14  
   7.006  3.094718409e-42  4.567095108e+14  
   7.007  3.095806268e-42  4.562866316e+14  
   7.008  3.096894318e-42  4.554408733e+14  
   7.009  3.097982558e-42  4.550179941e+14  
   7.01   3.099070988e-42  4.541722357e+14  
   7.011  3.100159609e-42  4.537493566e+14  
   7.012  3.10124842e-42   4.529035982e+14  
   7.013  3.102337422e-42  4.52480719e+14   
   7.014  3.103426614e-42  4.516349607e+14  
   7.015  3.104515996e-42  4.512120815e+14  
   7.016  3.105605569e-42  4.503663232e+14  
   7.017  3.106695332e-42  4.49943444e+14   
   7.018  3.107785285e-42  4.490976856e+14  
   7.019  3.108875429e-42  4.486748064e+14  
   7.02   3.109965764e-42  4.478290481e+14  
   7.021  3.111056288e-42  4.474061689e+14  
   7.022  3.112147003e-42  4.465604106e+14  
   7.023  3.113237909e-42  4.461375314e+14  
   7.024  3.114329005e-42  4.45291773e+14   
   7.025  3.115420291e-42  4.448688939e+14  
   7.026  3.116511768e-42  4.440231355e+14  
   7.027  3.117603435e-42  4.436002563e+14  
   7.028  3.118695292e-42  4.42754498e+14   
   7.029  3.11978734e-42   4.423316188e+14  
   7.03   3.120879578e-42  4.414858604e+14  
   7.031  3.121972007e-42  4.410629813e+14  
   7.032  3.123064626e-42  4.406401021e+14  
   7.033  3.124157436e-42  4.397943437e+14  
   7.034  3.125250435e-42  4.385257062e+14  
   7.035  3.126343626e-42  4.376799479e+14  
   7.036  3.127437006e-42  4.372570687e+14  
   7.037  3.128530577e-42  4.364113103e+14  
   7.038  3.129624339e-42  4.359884311e+14  
   7.039  3.130718291e-42  4.35565552e+14   
   7.04   3.131812433e-42  4.347197936e+14  
   7.041  3.132906765e-42  4.342969144e+14  
   7.042  3.134001288e-42  4.334511561e+14  
   7.043  3.135096002e-42  4.330282769e+14  
   7.044  3.136190906e-42  4.321825186e+14  
   7.045  3.137286e-42     4.317596394e+14  
   7.046  3.138381284e-42  4.30913881e+14   
   7.047  3.139476759e-42  4.304910018e+14  
   7.048  3.140572425e-42  4.300681227e+14  
   7.049  3.141668281e-42  4.292223643e+14  
   7.05   3.142764327e-42  4.287994851e+14  
   7.051  3.143860563e-42  4.279537268e+14  
   7.052  3.14495699e-42   4.275308476e+14  
   7.053  3.146053608e-42  4.266850893e+14  
   7.054  3.147150415e-42  4.262622101e+14  
   7.055  3.148247414e-42  4.258393309e+14  
   7.056  3.149344602e-42  4.249935726e+14  
   7.057  3.150441981e-42  4.245706934e+14  
   7.058  3.15153955e-42   4.23724935e+14   
   7.059  3.15263731e-42   4.233020558e+14  
   7.06   3.15373526e-42   4.226677371e+14  
   7.061  3.154833401e-42  4.220757062e+14  
   7.062  3.155931732e-42  4.214836754e+14  
   7.063  3.157030253e-42  4.208493566e+14  
   7.064  3.158128965e-42  4.202573258e+14  
   7.065  3.159227867e-42  4.196652949e+14  
   7.066  3.160326959e-42  4.190309762e+14  
   7.067  3.161426242e-42  4.184389453e+14  
   7.068  3.162525716e-42  4.178469145e+14  
   7.069  3.163625379e-42  4.172548836e+14  
   7.07   3.164725233e-42  4.166205649e+14  
   7.071  3.165825278e-42  4.16028534e+14   
   7.072  3.166925513e-42  4.154365032e+14  
   7.073  3.168025938e-42  4.148444723e+14  
   7.074  3.169126554e-42  4.142524415e+14  
   7.075  3.17022736e-42   4.136604106e+14  
   7.076  3.171328356e-42  4.130683798e+14  
   7.077  3.172429543e-42  4.12434061e+14   
   7.078  3.17353092e-42   4.118420302e+14  
   7.079  3.174632488e-42  4.112499993e+14  
   7.08   3.175734246e-42  4.106579685e+14  
   7.081  3.176836194e-42  4.100659376e+14  
   7.082  3.177938333e-42  4.094739068e+14  
   7.083  3.179040662e-42  4.088818759e+14  
   7.084  3.180143182e-42  4.082898451e+14  
   7.085  3.181245892e-42  4.076978142e+14  
   7.086  3.182348793e-42  4.071057834e+14  
   7.087  3.183451883e-42  4.065137525e+14  
   7.088  3.184555165e-42  4.059217217e+14  
   7.089  3.185658636e-42  4.052874029e+14  
   7.09   3.186762298e-42  4.046953721e+14  
   7.091  3.187866151e-42  4.041033412e+14  
   7.092  3.188970193e-42  4.035113104e+14  
   7.093  3.190074426e-42  4.029192795e+14  
   7.094  3.19117885e-42   4.023272487e+14  
   7.095  3.192283464e-42  4.017352178e+14  
   7.096  3.193388268e-42  4.01143187e+14   
   7.097  3.194493263e-42  4.005511561e+14  
   7.098  3.195598448e-42  3.999168374e+14  
   7.099  3.196703824e-42  3.993248065e+14  
   7.1    3.19780939e-42   3.987327757e+14  
   7.101  3.198915146e-42  3.980984569e+14  
   7.102  3.200021093e-42  3.975064261e+14  
   7.103  3.20112723e-42   3.577134955e+14  
   7.104  3.202233558e-42  3.572906164e+14  
   7.105  3.203340076e-42  3.568677372e+14  
   7.106  3.204446784e-42  3.557259634e+14  
   7.107  3.205553683e-42  3.552607963e+14  
   7.108  3.206660772e-42  3.548379171e+14  
   7.109  3.207768051e-42  3.54415038e+14   
   7.11   3.208875521e-42  3.539921588e+14  
   7.111  3.209983181e-42  3.535692796e+14  
   7.112  3.211091032e-42  3.531464004e+14  
   7.113  3.212199073e-42  3.527235213e+14  
   7.114  3.213307305e-42  3.523006421e+14  
   7.115  3.214415727e-42  3.518777629e+14  
   7.116  3.215524339e-42  3.514548837e+14  
   7.117  3.216633142e-42  3.510320046e+14  
   7.118  3.217742135e-42  3.505668375e+14  
   7.119  3.218851318e-42  3.501439583e+14  
   7.12   3.219960692e-42  3.497210791e+14  
   7.121  3.221070256e-42  3.492981999e+14  
   7.122  3.222180011e-42  3.488753208e+14  
   7.123  3.223289956e-42  3.484524416e+14  
   7.124  3.224400091e-42  3.480295624e+14  
   7.125  3.225510417e-42  3.476066832e+14  
   7.126  3.226620934e-42  3.469300765e+14  
   7.127  3.22773164e-42   3.465071974e+14  
   7.128  3.228842537e-42  3.460843182e+14  
   7.129  3.229953625e-42  3.457037269e+14  
   7.13   3.231064902e-42  3.452808478e+14  
   7.131  3.232176371e-42  3.448156807e+14  
   7.132  3.233288029e-42  3.43589331e+14   
   7.133  3.234399878e-42  3.423206935e+14  
   7.134  3.235511918e-42  3.418978143e+14  
   7.135  3.236624148e-42  3.414749352e+14  
   7.136  3.237736568e-42  3.410943439e+14  
   7.137  3.238849178e-42  3.406714647e+14  
   7.138  3.239961979e-42  3.402485855e+14  
   7.139  3.241074971e-42  3.398679943e+14  
   7.14   3.242188152e-42  3.394451151e+14  
   7.141  3.243301525e-42  3.390222359e+14  
   7.142  3.244415087e-42  3.385993568e+14  
   7.143  3.24552884e-42   3.382187655e+14  
   7.144  3.246642784e-42  3.377958863e+14  
   7.145  3.247756917e-42  3.373730071e+14  
   7.146  3.248871241e-42  3.36950128e+14   
   7.147  3.249985756e-42  3.365695367e+14  
   7.148  3.251100461e-42  3.361466575e+14  
   7.149  3.252215356e-42  3.357237784e+14  
   7.15   3.253330442e-42  3.353431871e+14  
   7.151  3.254445718e-42  3.349203079e+14  
   7.152  3.255561185e-42  3.344974287e+14  
   7.153  3.256676842e-42  3.340745496e+14  
   7.154  3.257792689e-42  3.336939583e+14  
   7.155  3.258908727e-42  3.332710791e+14  
   7.156  3.260024955e-42  3.328482e+14     
   7.157  3.261141373e-42  3.324253208e+14  
   7.158  3.262257982e-42  3.320447295e+14  
   7.159  3.263374782e-42  3.316218503e+14  
   7.16   3.264491771e-42  3.311989712e+14  
   7.161  3.265608951e-42  3.308183799e+14  
   7.162  3.266726322e-42  3.303955007e+14  
   7.163  3.267843883e-42  3.299726216e+14  
   7.164  3.268961634e-42  3.295920303e+14  
   7.165  3.270079576e-42  3.287885599e+14  
   7.166  3.271197708e-42  3.283656807e+14  
   7.167  3.27231603e-42   3.279850894e+14  
   7.168  3.273434543e-42  3.275622102e+14  
   7.169  3.274553246e-42  3.27181619e+14   
   7.17   3.27567214e-42   3.267587398e+14  
   7.171  3.276791224e-42  3.263358606e+14  
   7.172  3.277910499e-42  3.259552694e+14  
   7.173  3.279029963e-42  3.255323902e+14  
   7.174  3.280149619e-42  3.251517989e+14  
   7.175  3.281269464e-42  3.247289198e+14  
   7.176  3.2823895e-42    3.243483285e+14  
   7.177  3.283509727e-42  3.239254493e+14  
   7.178  3.284630144e-42  3.235448581e+14  
   7.179  3.285750751e-42  3.231219789e+14  
   7.18   3.286871548e-42  3.227413876e+14  
   7.181  3.287992536e-42  3.223185085e+14  
   7.182  3.289113715e-42  3.219379172e+14  
   7.183  3.290235084e-42  3.21515038e+14   
   7.184  3.291356643e-42  3.211344468e+14  
   7.185  3.292478392e-42  3.207115676e+14  
   7.186  3.293600332e-42  3.203309763e+14  
   7.187  3.294722463e-42  3.199080972e+14  
   7.188  3.295844784e-42  3.195275059e+14  
   7.189  3.296967295e-42  3.191469146e+14  
   7.19   3.298089996e-42  3.187240355e+14  
   7.191  3.299212888e-42  3.183434442e+14  
   7.192  3.300335971e-42  3.17920565e+14   
   7.193  3.301459243e-42  3.175399738e+14  
   7.194  3.302582707e-42  3.171170946e+14  
   7.195  3.30370636e-42   3.167365033e+14  
   7.196  3.304830204e-42  3.163559121e+14  
   7.197  3.305954238e-42  3.159330329e+14  
   7.198  3.307078463e-42  3.155524416e+14  
   7.199  3.308202878e-42  3.151295625e+14  
   7.2    3.309327484e-42  3.147489712e+14  
   7.201  3.31045228e-42   3.14326092e+14   
   7.202  3.311577266e-42  3.139455008e+14  
   7.203  3.312702443e-42  3.135649095e+14  
   7.204  3.31382781e-42   3.130574545e+14  
   7.205  3.314953367e-42  3.126345753e+14  
   7.206  3.316079115e-42  3.122539841e+14  
   7.207  3.317205054e-42  3.118733928e+14  
   7.208  3.318331182e-42  3.114505136e+14  
   7.209  3.319457501e-42  3.110699224e+14  
   7.21   3.320584011e-42  3.106893311e+14  
   7.211  3.321710711e-42  3.102664519e+14  
   7.212  3.322837601e-42  3.098858607e+14  
   7.213  3.323964682e-42  3.095052694e+14  
   7.214  3.325091953e-42  3.090823902e+14  
   7.215  3.326219414e-42  3.08701799e+14   
   7.216  3.327347066e-42  3.082789198e+14  
   7.217  3.328474909e-42  3.078560406e+14  
   7.218  3.329602941e-42  3.074754494e+14  
   7.219  3.330731164e-42  3.070948581e+14  
   7.22   3.331859578e-42  3.066719789e+14  
   7.221  3.332988182e-42  3.062913877e+14  
   7.222  3.334116976e-42  3.059107964e+14  
   7.223  3.33524596e-42   3.054879172e+14  
   7.224  3.336375135e-42  3.047267347e+14  
   7.225  3.337504501e-42  3.043461434e+14  
   7.226  3.338634057e-42  3.039655522e+14  
   7.227  3.339763803e-42  3.035849609e+14  
   7.228  3.34089374e-42   3.031620818e+14  
   7.229  3.342023867e-42  3.027814905e+14  
   7.23   3.343154184e-42  3.024008992e+14  
   7.231  3.344284692e-42  3.02020308e+14   
   7.232  3.34541539e-42   3.016397167e+14  
   7.233  3.346546279e-42  3.012168375e+14  
   7.234  3.347677358e-42  3.006670946e+14  
   7.235  3.348808627e-42  3.002865034e+14  
   7.236  3.349940087e-42  2.996098967e+14  
   7.237  3.351071737e-42  2.988910021e+14  
   7.238  3.352203578e-42  2.985104108e+14  
   7.239  3.353335609e-42  2.981298196e+14  
   7.24   3.35446783e-42   2.977492283e+14  
   7.241  3.355600242e-42  2.97368637e+14   
   7.242  3.356732844e-42  2.969880458e+14  
   7.243  3.357865636e-42  2.966074545e+14  
   7.244  3.358998619e-42  2.962268633e+14  
   7.245  3.360131793e-42  2.95846272e+14   
   7.246  3.361265157e-42  2.954656807e+14  
   7.247  3.362398711e-42  2.950850895e+14  
   7.248  3.363532455e-42  2.947044982e+14  
   7.249  3.36466639e-42   2.94323907e+14   
   7.25   3.365800515e-42  2.939433157e+14  
   7.251  3.366934831e-42  2.935627244e+14  
   7.252  3.368069337e-42  2.931398453e+14  
   7.253  3.369204034e-42  2.925901023e+14  
   7.254  3.370338921e-42  2.921249352e+14  
   7.255  3.371473998e-42  2.917020561e+14  
   7.256  3.372609266e-42  2.913214648e+14  
   7.257  3.373744724e-42  2.909408735e+14  
   7.258  3.374880372e-42  2.905602823e+14  
   7.259  3.376016211e-42  2.90179691e+14   
   7.26   3.377152241e-42  2.897990998e+14  
   7.261  3.37828846e-42   2.894185085e+14  
   7.262  3.37942487e-42   2.889533414e+14  
   7.263  3.380561471e-42  2.885727502e+14  
   7.264  3.381698262e-42  2.881921589e+14  
   7.265  3.382835243e-42  2.878115676e+14  
   7.266  3.383972415e-42  2.874309764e+14  
   7.267  3.385109777e-42  2.870503851e+14  
   7.268  3.386247329e-42  2.866697939e+14  
   7.269  3.387385072e-42  2.862892026e+14  
   7.27   3.388523005e-42  2.859086113e+14  
   7.271  3.389661129e-42  2.854011563e+14  
   7.272  3.390799443e-42  2.850205651e+14  
   7.273  3.391937948e-42  2.846399738e+14  
   7.274  3.393076642e-42  2.842593826e+14  
   7.275  3.394215528e-42  2.838787913e+14  
   7.276  3.395354603e-42  2.83540488e+14   
   7.277  3.396493869e-42  2.831598967e+14  
   7.278  3.397633326e-42  2.827793054e+14  
   7.279  3.398772973e-42  2.823987142e+14  
   7.28   3.39991281e-42   2.818912592e+14  
   7.281  3.401052837e-42  2.789733928e+14  
   7.282  3.402193055e-42  2.785928016e+14  
   7.283  3.403333464e-42  2.782544982e+14  
   7.284  3.404474063e-42  2.77873907e+14   
   7.285  3.405614852e-42  2.774510278e+14  
   7.286  3.406755831e-42  2.770704366e+14  
   7.287  3.407897001e-42  2.767321332e+14  
   7.288  3.409038362e-42  2.76351542e+14   
   7.289  3.410179913e-42  2.760132386e+14  
   7.29   3.411321654e-42  2.756326474e+14  
   7.291  3.412463585e-42  2.75294344e+14   
   7.292  3.413605707e-42  2.749137528e+14  
   7.293  3.41474802e-42   2.745754494e+14  
   7.294  3.415890522e-42  2.741948582e+14  
   7.295  3.417033216e-42  2.738565548e+14  
   7.296  3.418176099e-42  2.734759636e+14  
   7.297  3.419319173e-42  2.731376602e+14  
   7.298  3.420462437e-42  2.727993569e+14  
   7.299  3.421605892e-42  2.724187656e+14  
   7.3    3.422749537e-42  2.720381744e+14  
   7.301  3.423893373e-42  2.716575831e+14  
   7.302  3.425037399e-42  2.713192798e+14  
   7.303  3.426181615e-42  2.709809764e+14  
   7.304  3.427326022e-42  2.706426731e+14  
   7.305  3.428470619e-42  2.703043697e+14  
   7.306  3.429615406e-42  2.699660664e+14  
   7.307  3.430760384e-42  2.69627763e+14   
   7.308  3.431905553e-42  2.550807194e+14  
   7.309  3.433050911e-42  2.546578402e+14  
   7.31   3.434196461e-42  2.543618248e+14  
   7.311  3.4353422e-42    2.540658093e+14  
   7.312  3.43648813e-42   2.53727506e+14   
   7.313  3.43763425e-42   2.534314906e+14  
   7.314  3.438780561e-42  2.530931872e+14  
   7.315  3.439927062e-42  2.527971718e+14  
   7.316  3.441073753e-42  2.523320047e+14  
   7.317  3.442220635e-42  2.518668376e+14  
   7.318  3.443367708e-42  2.515708222e+14  
   7.319  3.44451497e-42   2.512325189e+14  
   7.32   3.445662423e-42  2.509365034e+14  
   7.321  3.446810067e-42  2.50640488e+14   
   7.322  3.447957901e-42  2.503021847e+14  
   7.323  3.449105925e-42  2.500061692e+14  
   7.324  3.45025414e-42   2.497101538e+14  
   7.325  3.451402545e-42  2.494141384e+14  
   7.326  3.45255114e-42   2.490758351e+14  
   7.327  3.453699926e-42  2.487798196e+14  
   7.328  3.454848902e-42  2.484838042e+14  
   7.329  3.455998069e-42  2.481455009e+14  
   7.33   3.457147426e-42  2.478494854e+14  
   7.331  3.458296973e-42  2.4755347e+14    
   7.332  3.459446711e-42  2.471305908e+14  
   7.333  3.460596639e-42  2.468345754e+14  
   7.334  3.461746758e-42  2.4653856e+14    
   7.335  3.462897067e-42  2.462002567e+14  
   7.336  3.464047566e-42  2.459042412e+14  
   7.337  3.465198256e-42  2.456082258e+14  
   7.338  3.466349136e-42  2.453122104e+14  
   7.339  3.467500207e-42  2.44973907e+14   
   7.34   3.468651468e-42  2.446778916e+14  
   7.341  3.469802919e-42  2.443818762e+14  
   7.342  3.470954561e-42  2.440858608e+14  
   7.343  3.472106393e-42  2.437475574e+14  
   7.344  3.473258416e-42  2.43451542e+14   
   7.345  3.474410629e-42  2.431555266e+14  
   7.346  3.475563032e-42  2.428595112e+14  
   7.347  3.476715626e-42  2.425212078e+14  
   7.348  3.47786841e-42   2.421829045e+14  
   7.349  3.479021385e-42  2.418868891e+14  
   7.35   3.48017455e-42   2.415908736e+14  
   7.351  3.481327905e-42  2.412525703e+14  
   7.352  3.482481451e-42  2.407451153e+14  
   7.353  3.483635187e-42  2.404490999e+14  
   7.354  3.484789113e-42  2.401530844e+14  
   7.355  3.48594323e-42   2.395187657e+14  
   7.356  3.487097538e-42  2.392227502e+14  
   7.357  3.488252035e-42  2.388844469e+14  
   7.358  3.489406724e-42  2.385884315e+14  
   7.359  3.490561602e-42  2.382924161e+14  
   7.36   3.491716671e-42  2.379118248e+14  
   7.361  3.49287193e-42   2.376158094e+14  
   7.362  3.49402738e-42   2.373197939e+14  
   7.363  3.49518302e-42   2.370237785e+14  
   7.364  3.496338851e-42  2.367277631e+14  
   7.365  3.497494872e-42  2.363471718e+14  
   7.366  3.498651083e-42  2.360511564e+14  
   7.367  3.499807485e-42  2.35755141e+14   
   7.368  3.500964077e-42  2.354591256e+14  
   7.369  3.502120859e-42  2.351631101e+14  
   7.37   3.503277832e-42  2.348670947e+14  
   7.371  3.504434995e-42  2.345710793e+14  
   7.372  3.505592349e-42  2.34232776e+14   
   7.373  3.506749893e-42  2.339367605e+14  
   7.374  3.507907628e-42  2.336407451e+14  
   7.375  3.509065552e-42  2.333447297e+14  
   7.376  3.510223668e-42  2.330487143e+14  
   7.377  3.511381973e-42  2.327526988e+14  
   7.378  3.512540469e-42  2.324566834e+14  
   7.379  3.513699156e-42  2.32160668e+14   
   7.38   3.514858033e-42  2.318646526e+14  
   7.381  3.5160171e-42    2.315686371e+14  
   7.382  3.517176358e-42  2.312726217e+14  
   7.383  3.518335806e-42  2.309766063e+14  
   7.384  3.519495444e-42  2.306805909e+14  
   7.385  3.520655273e-42  2.303845754e+14  
   7.386  3.521815292e-42  2.300462721e+14  
   7.387  3.522975502e-42  2.297502567e+14  
   7.388  3.524135902e-42  2.294542413e+14  
   7.389  3.525296492e-42  2.291582258e+14  
   7.39   3.526457273e-42  2.288622104e+14  
   7.391  3.527618244e-42  2.28566195e+14   
   7.392  3.528779406e-42  2.282701796e+14  
   7.393  3.529940758e-42  2.279741641e+14  
   7.394  3.5311023e-42    2.276781487e+14  
   7.395  3.532264033e-42  2.272975575e+14  
   7.396  3.533425956e-42  2.27001542e+14   
   7.397  3.53458807e-42   2.267055266e+14  
   7.398  3.535750374e-42  2.257751924e+14  
   7.399  3.536912868e-42  2.25479177e+14   
   7.4    3.538075553e-42  2.251831616e+14  
   7.401  3.539238428e-42  2.248871462e+14  
   7.402  3.540401494e-42  2.235762207e+14  
   7.403  3.54156475e-42   2.232802053e+14  
   7.404  3.542728196e-42  2.229841899e+14  
   7.405  3.543891833e-42  2.227304624e+14  
   7.406  3.54505566e-42   2.224344469e+14  
   7.407  3.546219677e-42  2.221384315e+14  
   7.408  3.547383885e-42  2.218424161e+14  
   7.409  3.548548284e-42  2.215886886e+14  
   7.41   3.549712872e-42  2.212926732e+14  
   7.411  3.550877652e-42  2.209966577e+14  
   7.412  3.552042621e-42  2.207006423e+14  
   7.413  3.553207781e-42  2.204469148e+14  
   7.414  3.554373131e-42  2.201508994e+14  
   7.415  3.555538672e-42  2.19854884e+14   
   7.416  3.556704403e-42  2.195588685e+14  
   7.417  3.557870325e-42  2.19305141e+14   
   7.418  3.559036437e-42  2.190091256e+14  
   7.419  3.560202739e-42  2.187131102e+14  
   7.42   3.561369232e-42  2.184170947e+14  
   7.421  3.562535915e-42  2.181633672e+14  
   7.422  3.563702788e-42  2.178673518e+14  
   7.423  3.564869852e-42  2.175713364e+14  
   7.424  3.566037107e-42  2.17275321e+14   
   7.425  3.567204551e-42  2.168947297e+14  
   7.426  3.568372186e-42  2.165987143e+14  
   7.427  3.569540012e-42  2.163449868e+14  
   7.428  3.570708028e-42  2.160489714e+14  
   7.429  3.571876234e-42  2.157529559e+14  
   7.43   3.573044631e-42  2.154569405e+14  
   7.431  3.574213218e-42  2.151609251e+14  
   7.432  3.575381995e-42  2.148649097e+14  
   7.433  3.576550963e-42  2.145688942e+14  
   7.434  3.577720121e-42  2.143151667e+14  
   7.435  3.57888947e-42   2.140191513e+14  
   7.436  3.580059009e-42  2.137231359e+14  
   7.437  3.581228738e-42  2.134694084e+14  
   7.438  3.582398658e-42  2.13173393e+14   
   7.439  3.583568768e-42  2.128773775e+14  
   7.44   3.584739069e-42  2.1262365e+14    
   7.441  3.58590956e-42   2.123276346e+14  
   7.442  3.587080242e-42  2.120316192e+14  
   7.443  3.588251113e-42  2.117778917e+14  
   7.444  3.589422176e-42  2.114818763e+14  
   7.445  3.590593428e-42  2.111858608e+14  
   7.446  3.591764871e-42  2.109321333e+14  
   7.447  3.592936505e-42  2.099595112e+14  
   7.448  3.594108328e-42  2.096634958e+14  
   7.449  3.595280343e-42  2.093674804e+14  
   7.45   3.596452547e-42  2.091137529e+14  
   7.451  3.597624942e-42  2.088177374e+14  
   7.452  3.598797528e-42  2.08521722e+14   
   7.453  3.599970303e-42  2.082679945e+14  
   7.454  3.60114327e-42   2.079719791e+14  
   7.455  3.602316426e-42  2.077182516e+14  
   7.456  3.603489773e-42  2.074222362e+14  
   7.457  3.604663311e-42  2.070839328e+14  
   7.458  3.605837038e-42  2.067879174e+14  
   7.459  3.607010957e-42  2.065341899e+14  
   7.46   3.608185065e-42  2.061958865e+14  
   7.461  3.609359364e-42  2.05942159e+14   
   7.462  3.610533853e-42  2.056461436e+14  
   7.463  3.611708533e-42  2.053501282e+14  
   7.464  3.612883403e-42  2.050118248e+14  
   7.465  3.614058464e-42  2.047158094e+14  
   7.466  3.615233715e-42  1.957930588e+14  
   7.467  3.616409156e-42  1.955393313e+14  
   7.468  3.617584788e-42  1.952856038e+14  
   7.469  3.61876061e-42   1.950741642e+14  
   7.47   3.619936623e-42  1.948204367e+14  
   7.471  3.621112826e-42  1.946089971e+14  
   7.472  3.622289219e-42  1.943552696e+14  
   7.473  3.623465803e-42  1.941015421e+14  
   7.474  3.624642577e-42  1.938901025e+14  
   7.475  3.625819541e-42  1.93636375e+14   
   7.476  3.626996696e-42  1.933826475e+14  
   7.477  3.628174041e-42  1.931712079e+14  
   7.478  3.629351577e-42  1.929174804e+14  
   7.479  3.630529303e-42  1.926637529e+14  
   7.48   3.63170722e-42   1.924100254e+14  
   7.481  3.632885327e-42  1.921985858e+14  
   7.482  3.634063624e-42  1.885618249e+14  
   7.483  3.635242112e-42  1.883080974e+14  
   7.484  3.63642079e-42   1.880966578e+14  
   7.485  3.637599658e-42  1.878429303e+14  
   7.486  3.638778717e-42  1.876314907e+14  
   7.487  3.639957966e-42  1.873777632e+14  
   7.488  3.641137406e-42  1.871663236e+14  
   7.489  3.642317036e-42  1.869125961e+14  
   7.49   3.643496857e-42  1.867011565e+14  
   7.491  3.644676867e-42  1.855170948e+14  
   7.492  3.645857069e-42  1.852633673e+14  
   7.493  3.64703746e-42   1.849673519e+14  
   7.494  3.648218042e-42  1.847136244e+14  
   7.495  3.649398815e-42  1.845021848e+14  
   7.496  3.650579778e-42  1.842907452e+14  
   7.497  3.651760931e-42  1.840370177e+14  
   7.498  3.652942275e-42  1.838255781e+14  
   7.499  3.654123809e-42  1.835718506e+14  
   7.5    3.655305533e-42  1.83360411e+14   
   7.501  3.656487448e-42  1.831489714e+14  
   7.502  3.657669553e-42  1.828952439e+14  
   7.503  3.658851849e-42  1.826838043e+14  
   7.504  3.660034335e-42  1.824723647e+14  
   7.505  3.661217011e-42  1.822186372e+14  
   7.506  3.662399878e-42  1.820071976e+14  
   7.507  3.663582935e-42  1.817534701e+14  
   7.508  3.664766183e-42  1.815420305e+14  
   7.509  3.665949621e-42  1.81288303e+14   
   7.51   3.667133249e-42  1.810768634e+14  
   7.511  3.668317068e-42  1.808654239e+14  
   7.512  3.669501077e-42  1.806116964e+14  
   7.513  3.670685277e-42  1.804002568e+14  
   7.514  3.671869667e-42  1.801888172e+14  
   7.515  3.673054247e-42  1.799350897e+14  
   7.516  3.674239018e-42  1.797236501e+14  
   7.517  3.675423979e-42  1.794699226e+14  
   7.518  3.676609131e-42  1.79258483e+14   
   7.519  3.677794473e-42  1.790470434e+14  
   7.52   3.678980005e-42  1.787933159e+14  
   7.521  3.680165728e-42  1.785818763e+14  
   7.522  3.681351641e-42  1.783281488e+14  
   7.523  3.682537745e-42  1.781167092e+14  
   7.524  3.683724039e-42  1.779052696e+14  
   7.525  3.684910523e-42  1.776515421e+14  
   7.526  3.686097198e-42  1.774401025e+14  
   7.527  3.687284063e-42  1.77186375e+14   
   7.528  3.688471118e-42  1.769749354e+14  
   7.529  3.689658364e-42  1.767634958e+14  
   7.53   3.690845801e-42  1.765097683e+14  
   7.531  3.692033427e-42  1.762983288e+14  
   7.532  3.693221244e-42  1.755794342e+14  
   7.533  3.694409252e-42  1.753679946e+14  
   7.534  3.69559745e-42   1.751142671e+14  
   7.535  3.696785838e-42  1.749028275e+14  
   7.536  3.697974417e-42  1.746913879e+14  
   7.537  3.699163186e-42  1.744376604e+14  
   7.538  3.700352146e-42  1.742262208e+14  
   7.539  3.701541295e-42  1.740147812e+14  
   7.54   3.702730636e-42  1.737610537e+14  
   7.541  3.703920166e-42  1.735496141e+14  
   7.542  3.705109888e-42  1.732113108e+14  
   7.543  3.706299799e-42  1.729575833e+14  
   7.544  3.707489901e-42  1.727461437e+14  
   7.545  3.708680193e-42  1.725347041e+14  
   7.546  3.709870676e-42  1.723232645e+14  
   7.547  3.711061349e-42  1.72069537e+14   
   7.548  3.712252212e-42  1.718580974e+14  
   7.549  3.713443266e-42  1.716466578e+14  
   7.55   3.714634511e-42  1.714352182e+14  
   7.551  3.715825945e-42  1.711814907e+14  
   7.552  3.71701757e-42   1.709700511e+14  
   7.553  3.718209386e-42  1.707586115e+14  
