#  Created by D.Norcini                  #
#  Version 0 (10/13/16)                  #
#  Key:                                  #
#  [Energy] antineutrino energy in MeV   #
#  [Xsection] IBD cross-section in cm^2  #
#  [Flux] antineutrinos emitted per GJ   #
#
#  Energy Xsection         Flux          #
   6.526  2.594525181e-42  6.798356683e+14  
   6.527  2.595521651e-42  6.789199874e+14  
   6.528  2.596518311e-42  6.780054164e+14  
   6.529  2.597515162e-42  6.770919542e+14  
   6.53   2.598512203e-42  6.761795996e+14  
   6.531  2.599509434e-42  6.752683515e+14  
   6.532  2.600506856e-42  6.743582087e+14  
   6.533  2.601504468e-42  6.734491701e+14  
   6.534  2.602502271e-42  6.725412344e+14  
   6.535  2.603500264e-42  6.716344006e+14  
   6.536  2.604498447e-42  6.707286674e+14  
   6.537  2.605496821e-42  6.698240337e+14  
   6.538  2.606495385e-42  6.689204985e+14  
   6.539  2.60749414e-42   6.680180604e+14  
   6.54   2.608493085e-42  6.671167184e+14  
   6.541  2.60949222e-42   6.662164713e+14  
   6.542  2.610491546e-42  6.653173179e+14  
   6.543  2.611491062e-42  6.644192572e+14  
   6.544  2.612490768e-42  6.63522288e+14   
   6.545  2.613490665e-42  6.62626409e+14   
   6.546  2.614490753e-42  6.617316192e+14  
   6.547  2.61549103e-42   6.608379175e+14  
   6.548  2.616491498e-42  6.599453026e+14  
   6.549  2.617492157e-42  6.590537734e+14  
   6.55   2.618493006e-42  6.581633289e+14  
   6.551  2.619494045e-42  6.572739678e+14  
   6.552  2.620495275e-42  6.56385689e+14   
   6.553  2.621496695e-42  6.554984914e+14  
   6.554  2.622498305e-42  6.546123738e+14  
   6.555  2.623500106e-42  6.537273351e+14  
   6.556  2.624502097e-42  6.528433742e+14  
   6.557  2.625504279e-42  6.519604898e+14  
   6.558  2.626506651e-42  6.51078681e+14   
   6.559  2.627509213e-42  6.501979466e+14  
   6.56   2.628511966e-42  6.493182853e+14  
   6.561  2.629514909e-42  6.484396962e+14  
   6.562  2.630518043e-42  6.47562178e+14   
   6.563  2.631521367e-42  6.466857296e+14  
   6.564  2.632524881e-42  6.458103499e+14  
   6.565  2.633528586e-42  6.449360378e+14  
   6.566  2.634532481e-42  6.440627922e+14  
   6.567  2.635536567e-42  6.431906118e+14  
   6.568  2.636540843e-42  6.423194957e+14  
   6.569  2.637545309e-42  6.414494426e+14  
   6.57   2.638549966e-42  6.405804514e+14  
   6.571  2.639554813e-42  6.397125211e+14  
   6.572  2.640559851e-42  6.388456505e+14  
   6.573  2.641565079e-42  6.379798385e+14  
   6.574  2.642570497e-42  6.371150839e+14  
   6.575  2.643576106e-42  6.362513856e+14  
   6.576  2.644581905e-42  6.353887426e+14  
   6.577  2.645587894e-42  6.345271537e+14  
   6.578  2.646594074e-42  6.336666178e+14  
   6.579  2.647600444e-42  6.328071337e+14  
   6.58   2.648607005e-42  6.319487005e+14  
   6.581  2.649613756e-42  6.310913168e+14  
   6.582  2.650620698e-42  6.302349817e+14  
   6.583  2.65162783e-42   6.29379694e+14   
   6.584  2.652635152e-42  6.285254527e+14  
   6.585  2.653642665e-42  6.276722565e+14  
   6.586  2.654650368e-42  6.268201044e+14  
   6.587  2.655658261e-42  6.259689954e+14  
   6.588  2.656666345e-42  6.251189282e+14  
   6.589  2.657674619e-42  6.242699017e+14  
   6.59   2.658683084e-42  6.23421915e+14   
   6.591  2.659691739e-42  6.225749668e+14  
   6.592  2.660700584e-42  6.217290561e+14  
   6.593  2.66170962e-42   6.208841817e+14  
   6.594  2.662718846e-42  6.200403426e+14  
   6.595  2.663728263e-42  6.191975377e+14  
   6.596  2.66473787e-42   6.183557658e+14  
   6.597  2.665747667e-42  6.175150259e+14  
   6.598  2.666757655e-42  6.166753169e+14  
   6.599  2.667767833e-42  6.158366376e+14  
   6.6    2.668778202e-42  6.14998987e+14   
   6.601  2.669788761e-42  6.14162364e+14   
   6.602  2.67079951e-42   6.133267675e+14  
   6.603  2.67181045e-42   6.124921964e+14  
   6.604  2.67282158e-42   6.116586495e+14  
   6.605  2.6738329e-42    6.108261259e+14  
   6.606  2.674844411e-42  6.099946244e+14  
   6.607  2.675856113e-42  6.09164144e+14   
   6.608  2.676868004e-42  6.083346834e+14  
   6.609  2.677880086e-42  6.075062418e+14  
   6.61   2.678892359e-42  6.066788179e+14  
   6.611  2.679904822e-42  6.058524107e+14  
   6.612  2.680917475e-42  6.050270191e+14  
   6.613  2.681930319e-42  6.04202642e+14   
   6.614  2.682943353e-42  6.033792784e+14  
   6.615  2.683956577e-42  6.025569271e+14  
   6.616  2.684969992e-42  6.017355871e+14  
   6.617  2.685983597e-42  6.009152573e+14  
   6.618  2.686997393e-42  6.000959366e+14  
   6.619  2.688011379e-42  5.992776239e+14  
   6.62   2.689025556e-42  5.984603182e+14  
   6.621  2.690039922e-42  5.976440184e+14  
   6.622  2.69105448e-42   5.968287234e+14  
   6.623  2.692069227e-42  5.960144321e+14  
   6.624  2.693084165e-42  5.952011435e+14  
   6.625  2.694099294e-42  5.943888565e+14  
   6.626  2.695114612e-42  5.9357757e+14    
   6.627  2.696130122e-42  5.927672829e+14  
   6.628  2.697145821e-42  5.919579942e+14  
   6.629  2.698161711e-42  5.911497029e+14  
   6.63   2.699177792e-42  5.903424078e+14  
   6.631  2.700194062e-42  5.895361078e+14  
   6.632  2.701210524e-42  5.88730802e+14   
   6.633  2.702227175e-42  5.879264892e+14  
   6.634  2.703244017e-42  5.871231684e+14  
   6.635  2.704261049e-42  5.863208385e+14  
   6.636  2.705278272e-42  5.855194984e+14  
   6.637  2.706295685e-42  5.847191472e+14  
   6.638  2.707313289e-42  5.839197837e+14  
   6.639  2.708331083e-42  5.831214068e+14  
   6.64   2.709349067e-42  5.823240156e+14  
   6.641  2.710367242e-42  5.81527609e+14   
   6.642  2.711385607e-42  5.807321858e+14  
   6.643  2.712404162e-42  5.799377451e+14  
   6.644  2.713422908e-42  5.791442857e+14  
   6.645  2.714441844e-42  5.783518067e+14  
   6.646  2.715460971e-42  5.77560307e+14   
   6.647  2.716480288e-42  5.767697855e+14  
   6.648  2.717499796e-42  5.759802412e+14  
   6.649  2.718519494e-42  5.751916731e+14  
   6.65   2.719539382e-42  5.7440408e+14    
   6.651  2.72055946e-42   5.736174609e+14  
   6.652  2.72157973e-42   5.728318148e+14  
   6.653  2.722600189e-42  5.720471406e+14  
   6.654  2.723620839e-42  5.712634374e+14  
   6.655  2.724641679e-42  5.70480704e+14   
   6.656  2.72566271e-42   5.696989393e+14  
   6.657  2.726683931e-42  5.689181425e+14  
   6.658  2.727705342e-42  5.681383123e+14  
   6.659  2.728726944e-42  5.673594478e+14  
   6.66   2.729748736e-42  5.66581548e+14   
   6.661  2.730770719e-42  5.658046118e+14  
   6.662  2.731792892e-42  5.650286381e+14  
   6.663  2.732815255e-42  5.642536259e+14  
   6.664  2.733837809e-42  5.634795742e+14  
   6.665  2.734860553e-42  5.627064819e+14  
   6.666  2.735883488e-42  5.619343481e+14  
   6.667  2.736906612e-42  5.611631716e+14  
   6.668  2.737929928e-42  5.603929515e+14  
   6.669  2.738953434e-42  5.596236866e+14  
   6.67   2.73997713e-42   5.588553761e+14  
   6.671  2.741001016e-42  5.580880188e+14  
   6.672  2.742025093e-42  5.573216137e+14  
   6.673  2.74304936e-42   5.565561598e+14  
   6.674  2.744073818e-42  5.557916561e+14  
   6.675  2.745098466e-42  5.550281014e+14  
   6.676  2.746123305e-42  5.542654949e+14  
   6.677  2.747148334e-42  5.535038355e+14  
   6.678  2.748173553e-42  5.527431221e+14  
   6.679  2.749198963e-42  5.519833538e+14  
   6.68   2.750224563e-42  5.512245295e+14  
   6.681  2.751250353e-42  5.504666482e+14  
   6.682  2.752276334e-42  5.497097088e+14  
   6.683  2.753302505e-42  5.489537104e+14  
   6.684  2.754328867e-42  5.481986519e+14  
   6.685  2.755355419e-42  5.474445323e+14  
   6.686  2.756382161e-42  5.466913506e+14  
   6.687  2.757409094e-42  5.459391058e+14  
   6.688  2.758436218e-42  5.451877969e+14  
   6.689  2.759463531e-42  5.444374228e+14  
   6.69   2.760491035e-42  5.436879825e+14  
   6.691  2.76151873e-42   5.42939475e+14   
   6.692  2.762546614e-42  5.421918994e+14  
   6.693  2.76357469e-42   5.414452545e+14  
   6.694  2.764602955e-42  5.406995395e+14  
   6.695  2.765631411e-42  5.399547532e+14  
   6.696  2.766660058e-42  5.392108947e+14  
   6.697  2.767688894e-42  5.384679629e+14  
   6.698  2.768717922e-42  5.37725957e+14   
   6.699  2.769747139e-42  5.369848757e+14  
   6.7    2.770776547e-42  5.362447182e+14  
   6.701  2.771806145e-42  5.355054834e+14  
   6.702  2.772835934e-42  5.347671704e+14  
   6.703  2.773865913e-42  5.340297781e+14  
   6.704  2.774896083e-42  5.332933056e+14  
   6.705  2.775926443e-42  5.325577517e+14  
   6.706  2.776956993e-42  5.318231157e+14  
   6.707  2.777987734e-42  5.310893963e+14  
   6.708  2.779018665e-42  5.303565927e+14  
   6.709  2.780049786e-42  5.296247038e+14  
   6.71   2.781081098e-42  5.288937287e+14  
   6.711  2.782112601e-42  5.281636663e+14  
   6.712  2.783144293e-42  5.274345156e+14  
   6.713  2.784176176e-42  5.267062758e+14  
   6.714  2.78520825e-42   5.259789457e+14  
   6.715  2.786240514e-42  5.252525243e+14  
   6.716  2.787272968e-42  5.245270108e+14  
   6.717  2.788305613e-42  5.23802404e+14   
   6.718  2.789338448e-42  5.230787031e+14  
   6.719  2.790371473e-42  5.22355907e+14   
   6.72   2.791404689e-42  5.216340147e+14  
   6.721  2.792438095e-42  5.209130252e+14  
   6.722  2.793471692e-42  5.201929376e+14  
   6.723  2.794505479e-42  5.194737509e+14  
   6.724  2.795539456e-42  5.187554641e+14  
   6.725  2.796573624e-42  5.180380762e+14  
   6.726  2.797607982e-42  5.173215862e+14  
   6.727  2.798642531e-42  5.166059931e+14  
   6.728  2.79967727e-42   5.15891296e+14   
   6.729  2.800712199e-42  5.151774939e+14  
   6.73   2.801747319e-42  5.144645858e+14  
   6.731  2.802782629e-42  5.137525708e+14  
   6.732  2.80381813e-42   5.130414477e+14  
   6.733  2.804853821e-42  5.123312158e+14  
   6.734  2.805889702e-42  5.116218739e+14  
   6.735  2.806925774e-42  5.109134212e+14  
   6.736  2.807962036e-42  5.102058566e+14  
   6.737  2.808998489e-42  5.094991792e+14  
   6.738  2.810035132e-42  5.08793388e+14   
   6.739  2.811071965e-42  5.080884821e+14  
   6.74   2.812108989e-42  5.073844604e+14  
   6.741  2.813146203e-42  5.06681322e+14   
   6.742  2.814183607e-42  5.059790659e+14  
   6.743  2.815221202e-42  5.052776912e+14  
   6.744  2.816258988e-42  5.045771969e+14  
   6.745  2.817296963e-42  5.03877582e+14   
   6.746  2.818335129e-42  5.031788456e+14  
   6.747  2.819373486e-42  5.024809866e+14  
   6.748  2.820412033e-42  5.017840043e+14  
   6.749  2.82145077e-42   5.010878974e+14  
   6.75   2.822489698e-42  5.003926652e+14  
   6.751  2.823528816e-42  4.996983067e+14  
   6.752  2.824568124e-42  4.990048208e+14  
   6.753  2.825607623e-42  4.983122067e+14  
   6.754  2.826647312e-42  4.976204634e+14  
   6.755  2.827687192e-42  4.969295898e+14  
   6.756  2.828727262e-42  4.962395852e+14  
   6.757  2.829767523e-42  4.955504484e+14  
   6.758  2.830807973e-42  4.948621786e+14  
   6.759  2.831848615e-42  4.941747748e+14  
   6.76   2.832889446e-42  4.93488236e+14   
   6.761  2.833930468e-42  4.928025613e+14  
   6.762  2.834971681e-42  4.921177498e+14  
   6.763  2.836013084e-42  4.914338004e+14  
   6.764  2.837054677e-42  4.907507123e+14  
   6.765  2.83809646e-42   4.900684845e+14  
   6.766  2.839138434e-42  4.893871161e+14  
   6.767  2.840180599e-42  4.88706606e+14   
   6.768  2.841222953e-42  4.880269534e+14  
   6.769  2.842265499e-42  4.873481573e+14  
   6.77   2.843308234e-42  4.866702167e+14  
   6.771  2.84435116e-42   4.859931308e+14  
   6.772  2.845394277e-42  4.853168986e+14  
   6.773  2.846437583e-42  4.846415191e+14  
   6.774  2.84748108e-42   4.839669913e+14  
   6.775  2.848524768e-42  4.832933145e+14  
   6.776  2.849568646e-42  4.826204875e+14  
   6.777  2.850612714e-42  4.819485096e+14  
   6.778  2.851656973e-42  4.812773796e+14  
   6.779  2.852701422e-42  4.806070968e+14  
   6.78   2.853746062e-42  4.799376601e+14  
   6.781  2.854790891e-42  4.792690687e+14  
   6.782  2.855835912e-42  4.786013215e+14  
   6.783  2.856881122e-42  4.779344177e+14  
   6.784  2.857926524e-42  4.772683564e+14  
   6.785  2.858972115e-42  4.766031365e+14  
   6.786  2.860017897e-42  4.759387572e+14  
   6.787  2.861063869e-42  4.752752176e+14  
   6.788  2.862110032e-42  4.746125166e+14  
   6.789  2.863156385e-42  4.739506535e+14  
   6.79   2.864202928e-42  4.732896272e+14  
   6.791  2.865249662e-42  4.726294368e+14  
   6.792  2.866296586e-42  4.719700814e+14  
   6.793  2.867343701e-42  4.713115601e+14  
   6.794  2.868391006e-42  4.706538719e+14  
   6.795  2.869438502e-42  4.69997016e+14   
   6.796  2.870486187e-42  4.693409913e+14  
   6.797  2.871534064e-42  4.686857971e+14  
   6.798  2.87258213e-42   4.680314323e+14  
   6.799  2.873630387e-42  4.67377896e+14   
   6.8    2.874678835e-42  4.667251874e+14  
   6.801  2.875727472e-42  4.660733055e+14  
   6.802  2.876776301e-42  4.654222494e+14  
   6.803  2.877825319e-42  4.647720181e+14  
   6.804  2.878874528e-42  4.641226108e+14  
   6.805  2.879923928e-42  4.634740265e+14  
   6.806  2.880973517e-42  4.628262644e+14  
   6.807  2.882023298e-42  4.621793234e+14  
   6.808  2.883073268e-42  4.615332028e+14  
   6.809  2.884123429e-42  4.608879015e+14  
   6.81   2.88517378e-42   4.602434187e+14  
   6.811  2.886224322e-42  4.595997535e+14  
   6.812  2.887275054e-42  4.58956905e+14   
   6.813  2.888325977e-42  4.583148722e+14  
   6.814  2.88937709e-42   4.576736542e+14  
   6.815  2.890428393e-42  4.570332502e+14  
   6.816  2.891479887e-42  4.563936591e+14  
   6.817  2.892531571e-42  4.557548803e+14  
   6.818  2.893583445e-42  4.551169126e+14  
   6.819  2.89463551e-42   4.544797552e+14  
   6.82   2.895687766e-42  4.538434073e+14  
   6.821  2.896740211e-42  4.532078679e+14  
   6.822  2.897792847e-42  4.52573136e+14   
   6.823  2.898845674e-42  4.519392109e+14  
   6.824  2.899898691e-42  4.513060916e+14  
   6.825  2.900951898e-42  4.506737772e+14  
   6.826  2.902005296e-42  4.500422669e+14  
   6.827  2.903058884e-42  4.494115596e+14  
   6.828  2.904112662e-42  4.487816545e+14  
   6.829  2.905166631e-42  4.481525508e+14  
   6.83   2.90622079e-42   4.475242475e+14  
   6.831  2.90727514e-42   4.468967438e+14  
   6.832  2.90832968e-42   4.462700387e+14  
   6.833  2.90938441e-42   4.456441313e+14  
   6.834  2.910439331e-42  4.450190208e+14  
   6.835  2.911494442e-42  4.443947063e+14  
   6.836  2.912549744e-42  4.437711869e+14  
   6.837  2.913605236e-42  4.431484616e+14  
   6.838  2.914660918e-42  4.425265297e+14  
   6.839  2.915716791e-42  4.419053901e+14  
   6.84   2.916772854e-42  4.412850421e+14  
   6.841  2.917829108e-42  4.406654848e+14  
   6.842  2.918885552e-42  4.400467172e+14  
   6.843  2.919942186e-42  4.394287385e+14  
   6.844  2.920999011e-42  4.388115477e+14  
   6.845  2.922056026e-42  4.381951441e+14  
   6.846  2.923113232e-42  4.375795267e+14  
   6.847  2.924170628e-42  4.369646947e+14  
   6.848  2.925228214e-42  4.363506471e+14  
   6.849  2.926285991e-42  4.357373832e+14  
   6.85   2.927343958e-42  4.351249019e+14  
   6.851  2.928402116e-42  4.345132025e+14  
   6.852  2.929460464e-42  4.33902284e+14   
   6.853  2.930519002e-42  4.332921456e+14  
   6.854  2.931577731e-42  4.326827864e+14  
   6.855  2.93263665e-42   4.320742056e+14  
   6.856  2.933695759e-42  4.314664022e+14  
   6.857  2.934755059e-42  4.308593754e+14  
   6.858  2.935814549e-42  4.302531243e+14  
   6.859  2.93687423e-42   4.296476481e+14  
   6.86   2.937934101e-42  4.290429458e+14  
   6.861  2.938994163e-42  4.284390166e+14  
   6.862  2.940054415e-42  4.278358597e+14  
   6.863  2.941114857e-42  4.272334742e+14  
   6.864  2.94217549e-42   4.266318591e+14  
   6.865  2.943236313e-42  4.260310137e+14  
   6.866  2.944297326e-42  4.25430937e+14   
   6.867  2.94535853e-42   4.248316283e+14  
   6.868  2.946419924e-42  4.242330866e+14  
   6.869  2.947481509e-42  4.236353111e+14  
   6.87   2.948543284e-42  4.230383009e+14  
   6.871  2.949605249e-42  4.224420551e+14  
   6.872  2.950667405e-42  4.218465729e+14  
   6.873  2.951729751e-42  4.212518535e+14  
   6.874  2.952792288e-42  4.20657896e+14   
   6.875  2.953855015e-42  4.200646994e+14  
   6.876  2.954917932e-42  4.194722631e+14  
   6.877  2.95598104e-42   4.18880586e+14   
   6.878  2.957044338e-42  4.182896674e+14  
   6.879  2.958107827e-42  4.176995064e+14  
   6.88   2.959171506e-42  4.171101021e+14  
   6.881  2.960235375e-42  4.165214537e+14  
   6.882  2.961299435e-42  4.159335603e+14  
   6.883  2.962363685e-42  4.153464211e+14  
   6.884  2.963428126e-42  4.147600353e+14  
   6.885  2.964492757e-42  4.141744019e+14  
   6.886  2.965557578e-42  4.135895201e+14  
   6.887  2.96662259e-42   4.130053892e+14  
   6.888  2.967687792e-42  4.124220081e+14  
   6.889  2.968753185e-42  4.118393762e+14  
   6.89   2.969818767e-42  4.112574925e+14  
   6.891  2.970884541e-42  4.106763562e+14  
   6.892  2.971950505e-42  4.100959664e+14  
   6.893  2.973016659e-42  4.095163223e+14  
   6.894  2.974083003e-42  4.089374231e+14  
   6.895  2.975149538e-42  4.08359268e+14   
   6.896  2.976216263e-42  4.07781856e+14   
   6.897  2.977283179e-42  4.072051863e+14  
   6.898  2.978350285e-42  4.066292582e+14  
   6.899  2.979417582e-42  4.060540707e+14  
   6.9    2.980485069e-42  4.05479623e+14   
   6.901  2.981552746e-42  4.049059143e+14  
   6.902  2.982620614e-42  4.043329437e+14  
   6.903  2.983688672e-42  4.037607105e+14  
   6.904  2.98475692e-42   4.031892137e+14  
   6.905  2.985825359e-42  4.026184526e+14  
   6.906  2.986893988e-42  4.020484263e+14  
   6.907  2.987962808e-42  4.014791339e+14  
   6.908  2.989031818e-42  4.009105747e+14  
   6.909  2.990101018e-42  4.003427478e+14  
   6.91   2.991170409e-42  3.997756524e+14  
   6.911  2.99223999e-42   3.992092876e+14  
   6.912  2.993309762e-42  3.986436526e+14  
   6.913  2.994379724e-42  3.980787467e+14  
   6.914  2.995449876e-42  3.975145689e+14  
   6.915  2.996520219e-42  3.969511184e+14  
   6.916  2.997590752e-42  3.963883945e+14  
   6.917  2.998661476e-42  3.958263962e+14  
   6.918  2.99973239e-42   3.952651228e+14  
   6.919  3.000803494e-42  3.947045734e+14  
   6.92   3.001874789e-42  3.941447473e+14  
   6.921  3.002946274e-42  3.935856435e+14  
   6.922  3.00401795e-42   3.930272613e+14  
   6.923  3.005089816e-42  3.924695999e+14  
   6.924  3.006161872e-42  3.919126584e+14  
   6.925  3.007234119e-42  3.91356436e+14   
   6.926  3.008306556e-42  3.908009319e+14  
   6.927  3.009379184e-42  3.902461452e+14  
   6.928  3.010452002e-42  3.896920753e+14  
   6.929  3.01152501e-42   3.891387212e+14  
   6.93   3.012598209e-42  3.885860821e+14  
   6.931  3.013671598e-42  3.880341572e+14  
   6.932  3.014745177e-42  3.874829457e+14  
   6.933  3.015818947e-42  3.869324468e+14  
   6.934  3.016892908e-42  3.863826597e+14  
   6.935  3.017967058e-42  3.858335835e+14  
   6.936  3.0190414e-42    3.852852175e+14  
   6.937  3.020115931e-42  3.847375608e+14  
   6.938  3.021190653e-42  3.841906127e+14  
   6.939  3.022265565e-42  3.836443723e+14  
   6.94   3.023340668e-42  3.830988388e+14  
   6.941  3.024415961e-42  3.825540114e+14  
   6.942  3.025491444e-42  3.820098894e+14  
   6.943  3.026567118e-42  3.814664718e+14  
   6.944  3.027642983e-42  3.809237579e+14  
   6.945  3.028719037e-42  3.80381747e+14   
   6.946  3.029795282e-42  3.798404381e+14  
   6.947  3.030871718e-42  3.792998305e+14  
   6.948  3.031948344e-42  3.787599233e+14  
   6.949  3.03302516e-42   3.782207159e+14  
   6.95   3.034102167e-42  3.776822073e+14  
   6.951  3.035179364e-42  3.771443969e+14  
   6.952  3.036256751e-42  3.766072837e+14  
   6.953  3.037334329e-42  3.76070867e+14   
   6.954  3.038412097e-42  3.75535146e+14   
   6.955  3.039490056e-42  3.750001199e+14  
   6.956  3.040568205e-42  3.744657879e+14  
   6.957  3.041646544e-42  3.739321492e+14  
   6.958  3.042725074e-42  3.73399203e+14   
   6.959  3.043803794e-42  3.728669485e+14  
   6.96   3.044882705e-42  3.72335385e+14   
   6.961  3.045961806e-42  3.718045116e+14  
   6.962  3.047041097e-42  3.712743275e+14  
   6.963  3.048120579e-42  3.70744832e+14   
   6.964  3.049200251e-42  3.702160243e+14  
   6.965  3.050280114e-42  3.696879035e+14  
   6.966  3.051360167e-42  3.691604689e+14  
   6.967  3.05244041e-42   3.686337198e+14  
   6.968  3.053520844e-42  3.681076552e+14  
   6.969  3.054601468e-42  3.675822745e+14  
   6.97   3.055682282e-42  3.670575768e+14  
   6.971  3.056763287e-42  3.665335613e+14  
   6.972  3.057844483e-42  3.660102274e+14  
   6.973  3.058925868e-42  3.654875741e+14  
   6.974  3.060007444e-42  3.649656008e+14  
   6.975  3.061089211e-42  3.644443066e+14  
   6.976  3.062171168e-42  3.639236907e+14  
   6.977  3.063253315e-42  3.634037524e+14  
   6.978  3.064335653e-42  3.628844909e+14  
   6.979  3.065418181e-42  3.623659054e+14  
   6.98   3.0665009e-42    3.618479951e+14  
   6.981  3.067583808e-42  3.613307593e+14  
   6.982  3.068666908e-42  3.608141972e+14  
   6.983  3.069750197e-42  3.60298308e+14   
   6.984  3.070833677e-42  3.597830909e+14  
   6.985  3.071917348e-42  3.592685452e+14  
   6.986  3.073001209e-42  3.587546701e+14  
   6.987  3.07408526e-42   3.582414648e+14  
   6.988  3.075169502e-42  3.577289285e+14  
   6.989  3.076253934e-42  3.572170605e+14  
   6.99   3.077338556e-42  3.5670586e+14    
   6.991  3.078423369e-42  3.561953263e+14  
   6.992  3.079508372e-42  3.556854585e+14  
   6.993  3.080593566e-42  3.551762559e+14  
   6.994  3.08167895e-42   3.546677177e+14  
   6.995  3.082764524e-42  3.541598432e+14  
   6.996  3.083850289e-42  3.536526316e+14  
   6.997  3.084936244e-42  3.531460821e+14  
   6.998  3.08602239e-42   3.52640194e+14   
   6.999  3.087108726e-42  3.521349665e+14  
   7      3.088195252e-42  3.516303989e+14  
   7.001  3.089281969e-42  3.511264903e+14  
   7.002  3.090368876e-42  3.5062324e+14    
   7.003  3.091455974e-42  3.501206473e+14  
   7.004  3.092543262e-42  3.496187114e+14  
   7.005  3.09363074e-42   3.491174316e+14  
   7.006  3.094718409e-42  3.48616807e+14   
   7.007  3.095806268e-42  3.481168369e+14  
   7.008  3.096894318e-42  3.476175206e+14  
   7.009  3.097982558e-42  3.471188574e+14  
   7.01   3.099070988e-42  3.466208463e+14  
   7.011  3.100159609e-42  3.461234868e+14  
   7.012  3.10124842e-42   3.45626778e+14   
   7.013  3.102337422e-42  3.451307193e+14  
   7.014  3.103426614e-42  3.446353097e+14  
   7.015  3.104515996e-42  3.441405487e+14  
   7.016  3.105605569e-42  3.436464354e+14  
   7.017  3.106695332e-42  3.431529691e+14  
   7.018  3.107785285e-42  3.42660149e+14   
   7.019  3.108875429e-42  3.421679744e+14  
   7.02   3.109965764e-42  3.416764446e+14  
   7.021  3.111056288e-42  3.411855587e+14  
   7.022  3.112147003e-42  3.406953161e+14  
   7.023  3.113237909e-42  3.40205716e+14   
   7.024  3.114329005e-42  3.397167577e+14  
   7.025  3.115420291e-42  3.392284403e+14  
   7.026  3.116511768e-42  3.387407633e+14  
   7.027  3.117603435e-42  3.382537257e+14  
   7.028  3.118695292e-42  3.37767327e+14   
   7.029  3.11978734e-42   3.372815663e+14  
   7.03   3.120879578e-42  3.367964428e+14  
   7.031  3.121972007e-42  3.36311956e+14   
   7.032  3.123064626e-42  3.35828105e+14   
   7.033  3.124157436e-42  3.35344889e+14   
   7.034  3.125250435e-42  3.348623074e+14  
   7.035  3.126343626e-42  3.343803594e+14  
   7.036  3.127437006e-42  3.338990443e+14  
   7.037  3.128530577e-42  3.334183613e+14  
   7.038  3.129624339e-42  3.329383097e+14  
   7.039  3.130718291e-42  3.324588888e+14  
   7.04   3.131812433e-42  3.319800978e+14  
   7.041  3.132906765e-42  3.31501936e+14   
   7.042  3.134001288e-42  3.310244027e+14  
   7.043  3.135096002e-42  3.305474971e+14  
   7.044  3.136190906e-42  3.300712185e+14  
   7.045  3.137286e-42     3.295955661e+14  
   7.046  3.138381284e-42  3.291205394e+14  
   7.047  3.139476759e-42  3.286461374e+14  
   7.048  3.140572425e-42  3.281723595e+14  
   7.049  3.141668281e-42  3.27699205e+14   
   7.05   3.142764327e-42  3.272266731e+14  
   7.051  3.143860563e-42  3.267547631e+14  
   7.052  3.14495699e-42   3.262834743e+14  
   7.053  3.146053608e-42  3.25812806e+14   
   7.054  3.147150415e-42  3.253427574e+14  
   7.055  3.148247414e-42  3.248733278e+14  
   7.056  3.149344602e-42  3.244045165e+14  
   7.057  3.150441981e-42  3.239363227e+14  
   7.058  3.15153955e-42   3.234687458e+14  
   7.059  3.15263731e-42   3.230017851e+14  
   7.06   3.15373526e-42   3.225354397e+14  
   7.061  3.154833401e-42  3.22069709e+14   
   7.062  3.155931732e-42  3.216045923e+14  
   7.063  3.157030253e-42  3.211400888e+14  
   7.064  3.158128965e-42  3.206761979e+14  
   7.065  3.159227867e-42  3.202129188e+14  
   7.066  3.160326959e-42  3.197502508e+14  
   7.067  3.161426242e-42  3.192881931e+14  
   7.068  3.162525716e-42  3.188267452e+14  
   7.069  3.163625379e-42  3.183659062e+14  
   7.07   3.164725233e-42  3.179056754e+14  
   7.071  3.165825278e-42  3.174460522e+14  
   7.072  3.166925513e-42  3.169870359e+14  
   7.073  3.168025938e-42  3.165286256e+14  
   7.074  3.169126554e-42  3.160708207e+14  
   7.075  3.17022736e-42   3.156136206e+14  
   7.076  3.171328356e-42  3.151570244e+14  
   7.077  3.172429543e-42  3.147010315e+14  
   7.078  3.17353092e-42   3.142456411e+14  
   7.079  3.174632488e-42  3.137908527e+14  
   7.08   3.175734246e-42  3.133366654e+14  
   7.081  3.176836194e-42  3.128830785e+14  
   7.082  3.177938333e-42  3.124300914e+14  
   7.083  3.179040662e-42  3.119777034e+14  
   7.084  3.180143182e-42  3.115259137e+14  
   7.085  3.181245892e-42  3.110747216e+14  
   7.086  3.182348793e-42  3.106241265e+14  
   7.087  3.183451883e-42  3.101741276e+14  
   7.088  3.184555165e-42  3.097247242e+14  
   7.089  3.185658636e-42  3.092759157e+14  
   7.09   3.186762298e-42  3.088277014e+14  
   7.091  3.187866151e-42  3.083800805e+14  
   7.092  3.188970193e-42  3.079330523e+14  
   7.093  3.190074426e-42  3.074866162e+14  
   7.094  3.19117885e-42   3.070407714e+14  
   7.095  3.192283464e-42  3.065955173e+14  
   7.096  3.193388268e-42  3.061508532e+14  
   7.097  3.194493263e-42  3.057067783e+14  
   7.098  3.195598448e-42  3.05263292e+14   
   7.099  3.196703824e-42  3.048203936e+14  
   7.1    3.19780939e-42   3.043780824e+14  
   7.101  3.198915146e-42  3.039363577e+14  
   7.102  3.200021093e-42  3.034952188e+14  
   7.103  3.20112723e-42   3.03054665e+14   
